t ax ay az wx wy wz
80.6400 3.5320657 9.3510571 -2.0582597 -0.1449819 -1.3196598 0.2074563
80.6600 3.4665369 9.3516911 -2.0598888 -0.1443518 -1.3227929 0.2079532
80.6800 3.3995834 9.3523030 -2.0616194 -0.1436752 -1.3258015 0.2084517
80.7000 3.3310181 9.3529678 -2.0633741 -0.1429513 -1.3286828 0.2089507
80.7200 3.2613156 9.3535871 -2.0652234 -0.1421796 -1.3314343 0.2094496
80.7400 3.1902337 9.3542457 -2.0670997 -0.1413595 -1.3340538 0.2099474
80.7600 3.1180081 9.3548943 -2.0690763 -0.1404907 -1.3365390 0.2104431
80.7800 3.0445586 9.3556397 -2.0708805 -0.1395727 -1.3388879 0.2109356
80.8000 2.9703472 9.3562868 -2.0729672 -0.1386053 -1.3410987 0.2114240
80.8200 2.8951088 9.3570092 -2.0749571 -0.1375885 -1.3431699 0.2119070
80.8400 2.8194916 9.3576364 -2.0770708 -0.1365223 -1.3450999 0.2123835
80.8600 2.7426128 9.3584339 -2.0790597 -0.1354067 -1.3468875 0.2128523
80.8800 2.6658121 9.3590675 -2.0812347 -0.1342422 -1.3485316 0.2133120
80.9000 2.5880727 9.3598646 -2.0832176 -0.1330290 -1.3500314 0.2137614
80.9200 2.5102071 9.3606010 -2.0853110 -0.1317676 -1.3513862 0.2141991
80.9400 2.4322521 9.3613032 -2.0874657 -0.1304588 -1.3525956 0.2146237
80.9600 2.3542315 9.3619952 -2.0896537 -0.1291033 -1.3536593 0.2150337
80.9800 2.2758560 9.3628405 -2.0915596 -0.1277021 -1.3545772 0.2154277
81.0000 2.1981874 9.3634687 -2.0938491 -0.1262563 -1.3553496 0.2158042
81.0200 2.1200407 9.3643590 -2.0957017 -0.1247671 -1.3559768 0.2161617
81.0400 2.0431126 9.3649717 -2.0979358 -0.1232359 -1.3564593 0.2164986
81.0600 1.9658816 9.3658225 -2.0998501 -0.1216642 -1.3567980 0.2168134
81.0800 1.8898073 9.3665179 -2.1018929 -0.1200537 -1.3569939 0.2171045
81.1000 1.8142358 9.3672487 -2.1039238 -0.1184064 -1.3570480 0.2173705
81.1200 1.7392926 9.3680610 -2.1057511 -0.1167241 -1.3569619 0.2176096
81.1400 1.6655116 9.3687719 -2.1077347 -0.1150091 -1.3567372 0.2178203
81.1600 1.5926452 9.3695529 -2.1094937 -0.1132637 -1.3563756 0.2180012
81.1800 1.5213321 9.3701496 -2.1115740 -0.1114904 -1.3558791 0.2181506
81.2000 1.4504410 9.3710540 -2.1130601 -0.1096919 -1.3552500 0.2182671
81.2200 1.3815896 9.3717034 -2.1149095 -0.1078709 -1.3544906 0.2183491
81.2400 1.3140953 9.3723746 -2.1166710 -0.1060304 -1.3536036 0.2183953
81.2600 1.2479996 9.3730975 -2.1182695 -0.1041736 -1.3525915 0.2184041
81.2800 1.1834953 9.3738226 -2.1198117 -0.1023038 -1.3514575 0.2183744
81.3000 1.1210054 9.3744490 -2.1214198 -0.1004244 -1.3502045 0.2183047
81.3200 1.0599811 9.3751875 -2.1227814 -0.0985391 -1.3488360 0.2181938
81.3400 1.0010262 9.3758557 -2.1241833 -0.0966515 -1.3473553 0.2180405
81.3600 0.9443327 9.3764233 -2.1256522 -0.0947657 -1.3457659 0.2178437
81.3800 0.8895923 9.3770238 -2.1269749 -0.0928856 -1.3440718 0.2176023
81.4000 0.8365665 9.3777442 -2.1280590 -0.0910155 -1.3422767 0.2173156
81.4200 0.7863098 9.3782749 -2.1293172 -0.0891597 -1.3403847 0.2169824
81.4400 0.7384004 9.3787732 -2.1305255 -0.0873228 -1.3384000 0.2166022
81.4600 0.6923054 9.3794194 -2.1314551 -0.0855093 -1.3363268 0.2161743
81.4800 0.6489949 9.3799313 -2.1324715 -0.0837240 -1.3341695 0.2156981
81.5000 0.6081521 9.3804366 -2.1333739 -0.0819718 -1.3319327 0.2151731
81.5200 0.5698809 9.3808824 -2.1343165 -0.0802578 -1.3296210 0.2145992
81.5400 0.5342815 9.3812814 -2.1352081 -0.0785869 -1.3272390 0.2139760
81.5600 0.5007711 9.3818337 -2.1357665 -0.0769645 -1.3247916 0.2133037
81.5800 0.4704911 9.3821577 -2.1365859 -0.0753959 -1.3222836 0.2125822
81.6000 0.4426876 9.3825265 -2.1372333 -0.0738866 -1.3197199 0.2118118
81.6200 0.4176219 9.3828755 -2.1377719 -0.0724420 -1.3171056 0.2109929
81.6400 0.3953870 9.3831398 -2.1383903 -0.0710677 -1.3144456 0.2101261
81.6600 0.3755044 9.3835201 -2.1387088 -0.0697695 -1.3117451 0.2092121
81.6800 0.3588918 9.3837069 -2.1392033 -0.0685531 -1.3090091 0.2082517
81.7000 0.3447827 9.3839348 -2.1395774 -0.0674244 -1.3062429 0.2072459
81.7200 0.3336263 9.3841018 -2.1398760 -0.0663891 -1.3034515 0.2061961
81.7400 0.3252906 9.3841885 -2.1402696 -0.0654532 -1.3006400 0.2051036
81.7600 0.3193723 9.3843894 -2.1403285 -0.0646227 -1.2978138 0.2039699
81.7800 0.3166618 9.3843848 -2.1406455 -0.0639035 -1.2949778 0.2027968
81.8000 0.3163168 9.3844821 -2.1406925 -0.0633017 -1.2921372 0.2015862
81.8200 0.3188672 9.3845000 -2.1407338 -0.0628232 -1.2892971 0.2003403
81.8400 0.3244360 9.3843408 -2.1410243 -0.0624741 -1.2864626 0.1990613
81.8600 0.3321736 9.3843480 -2.1408969 -0.0622603 -1.2836386 0.1977517
81.8800 0.3427750 9.3842386 -2.1408627 -0.0621878 -1.2808301 0.1964142
81.9000 0.3559919 9.3840634 -2.1408911 -0.0622626 -1.2780420 0.1950517
81.9200 0.3719130 9.3838311 -2.1408530 -0.0624905 -1.2752791 0.1936673
81.9400 0.3898962 9.3837021 -2.1405971 -0.0628775 -1.2725461 0.1922640
81.9600 0.4108631 9.3833580 -2.1405869 -0.0634293 -1.2698477 0.1908455
81.9800 0.4340536 9.3830330 -2.1404780 -0.0641516 -1.2671884 0.1894152
82.0000 0.4595000 9.3827189 -2.1402372 -0.0650501 -1.2645727 0.1879769
82.0200 0.4872783 9.3823369 -2.1400579 -0.0661303 -1.2620050 0.1865348
82.0400 0.5172803 9.3819344 -2.1397982 -0.0673977 -1.2594894 0.1850927
82.0600 0.5496048 9.3814263 -2.1396551 -0.0688576 -1.2570302 0.1836552
82.0800 0.5836795 9.3809974 -2.1393169 -0.0705151 -1.2546312 0.1822266
82.1000 0.6201170 9.3804391 -2.1390522 -0.0723755 -1.2522963 0.1808116
82.1200 0.6583554 9.3798455 -2.1388764 -0.0744435 -1.2500292 0.1794150
82.1400 0.6983665 9.3792792 -2.1385224 -0.0767240 -1.2478336 0.1780417
82.1600 0.7403937 9.3785889 -2.1383161 -0.0792216 -1.2457129 0.1766968
82.1800 0.7837105 9.3780092 -2.1378670 -0.0819407 -1.2436702 0.1753856
82.2000 0.8287900 9.3773293 -2.1375490 -0.0848854 -1.2417088 0.1741134
82.2200 0.8756877 9.3765335 -2.1373189 -0.0880600 -1.2398316 0.1728857
82.2400 0.9237572 9.3757807 -2.1370053 -0.0914681 -1.2380414 0.1717081
82.2600 0.9729908 9.3750652 -2.1365730 -0.0951135 -1.2363408 0.1705863
82.2800 1.0237260 9.3742336 -2.1362800 -0.0989995 -1.2347324 0.1695260
82.3000 1.0756052 9.3733951 -2.1359227 -0.1031293 -1.2332183 0.1685332
82.3200 1.1283396 9.3725815 -2.1355337 -0.1075058 -1.2318007 0.1676138
82.3400 1.1823208 9.3716558 -2.1352683 -0.1121316 -1.2304816 0.1667738
82.3600 1.2369465 9.3707886 -2.1348762 -0.1170093 -1.2292627 0.1660194
82.3800 1.2923988 9.3698877 -2.1345004 -0.1221408 -1.2281457 0.1653566
82.4000 1.3484382 9.3690062 -2.1340588 -0.1275282 -1.2271319 0.1647916
82.4200 1.4054229 9.3679871 -2.1338061 -0.1331730 -1.2262227 0.1643305
82.4400 1.4623531 9.3671301 -2.1333074 -0.1390764 -1.2254190 0.1639797
82.4600 1.5200239 9.3661683 -2.1329028 -0.1452396 -1.2247218 0.1637451
82.4800 1.5779376 9.3651930 -2.1325614 -0.1516631 -1.2241318 0.1636331
82.5000 1.6363494 9.3641363 -2.1322866 -0.1583475 -1.2236496 0.1636498
82.5200 1.6940718 9.3633664 -2.1315295 -0.1652928 -1.2232756 0.1638011
82.5400 1.7528933 9.3621954 -2.1314647 -0.1724988 -1.2230099 0.1640933
82.5600 1.8108239 9.3613394 -2.1308473 -0.1799650 -1.2228527 0.1645323
82.5800 1.8689447 9.3603920 -2.1303326 -0.1876905 -1.2228038 0.1651238
82.6000 1.9267552 9.3594429 -2.1299029 -0.1956742 -1.2228630 0.1658739
82.6200 1.9845601 9.3584390 -2.1294786 -0.2039145 -1.2230298 0.1667881
82.6400 2.0416914 9.3575300 -2.1289464 -0.2124097 -1.2233037 0.1678720
82.6600 2.0983309 9.3566564 -2.1283446 -0.2211576 -1.2236839 0.1691310
82.6800 2.1546535 9.3557265 -2.1278378 -0.2301558 -1.2241697 0.1705704
82.7000 2.2102291 9.3548571 -2.1272643 -0.2394013 -1.2247600 0.1721954
82.7200 2.2652953 9.3539783 -2.1266665 -0.2488912 -1.2254537 0.1740109
82.7400 2.3194115 9.3531901 -2.1259565 -0.2586220 -1.2262494 0.1760216
82.7600 2.3729360 9.3523680 -2.1252948 -0.2685898 -1.2271459 0.1782321
82.7800 2.4254465 9.3516039 -2.1246148 -0.2787907 -1.2281417 0.1806468
82.8000 2.4773809 9.3507930 -2.1239493 -0.2892202 -1.2292351 0.1832697
82.8200 2.5281086 9.3500869 -2.1231682 -0.2998736 -1.2304244 0.1861048
82.8400 2.5774717 9.3495634 -2.1220701 -0.3107459 -1.2317077 0.1891556
82.8600 2.6266558 9.3487387 -2.1215516 -0.3218317 -1.2330833 0.1924256
82.8800 2.6739470 9.3482774 -2.1203823 -0.3331256 -1.2345490 0.1959177
82.9000 2.7205003 9.3476987 -2.1194758 -0.3446215 -1.2361027 0.1996349
82.9200 2.7660126 9.3471383 -2.1185326 -0.3563133 -1.2377424 0.2035797
82.9400 2.8098898 9.3467715 -2.1173209 -0.3681945 -1.2394658 0.2077542
82.9600 2.8530319 9.3462847 -2.1163305 -0.3802584 -1.2412705 0.2121604
82.9800 2.8945805 9.3459915 -2.1150148 -0.3924981 -1.2431542 0.2167998
83.0000 2.9349863 9.3456951 -2.1137652 -0.4049063 -1.2451146 0.2216737
83.0200 2.9739848 9.3455209 -2.1123030 -0.4174755 -1.2471490 0.2267830
83.0400 3.0121755 9.3452055 -2.1111624 -0.4301981 -1.2492551 0.2321283
83.0600 3.0485702 9.3451491 -2.1095802 -0.4430662 -1.2514303 0.2377097
83.0800 3.0836927 9.3451434 -2.1079456 -0.4560717 -1.2536720 0.2435272
83.1000 3.1178644 9.3450714 -2.1064610 -0.4692062 -1.2559777 0.2495802
83.1200 3.1502188 9.3452436 -2.1046128 -0.4824613 -1.2583447 0.2558679
83.1400 3.1816593 9.3453598 -2.1028611 -0.4958283 -1.2607705 0.2623890
83.1600 3.2116108 9.3455925 -2.1009962 -0.5092985 -1.2632523 0.2691419
83.1800 3.2405109 9.3458391 -2.0990895 -0.5228629 -1.2657876 0.2761246
83.2000 3.2679006 9.3462167 -2.0970561 -0.5365124 -1.2683738 0.2833348
83.2200 3.2940829 9.3466737 -2.0948804 -0.5502379 -1.2710083 0.2907697
83.2400 3.3190015 9.3472158 -2.0925996 -0.5640302 -1.2736883 0.2984262
83.2600 3.3429876 9.3477115 -2.0904795 -0.5778798 -1.2764115 0.3063007
83.2800 3.3652467 9.3485008 -2.0878562 -0.5917773 -1.2791752 0.3143895
83.3000 3.3867739 9.3491988 -2.0854562 -0.6057132 -1.2819769 0.3226882
83.3200 3.4069432 9.3500698 -2.0827769 -0.6196782 -1.2848140 0.3311923
83.3400 3.4263984 9.3508620 -2.0803100 -0.6336625 -1.2876842 0.3398967
83.3600 3.4441475 9.3519790 -2.0773027 -0.6476568 -1.2905850 0.3487961
83.3800 3.4612389 9.3530329 -2.0744608 -0.6616514 -1.2935141 0.3578848
83.4000 3.4773308 9.3541689 -2.0715208 -0.6756370 -1.2964690 0.3671568
83.4200 3.4922893 9.3554537 -2.0683603 -0.6896039 -1.2994474 0.3766056
83.4400 3.5066171 9.3567107 -2.0652999 -0.7035429 -1.3024473 0.3862244
83.4600 3.5196180 9.3581994 -2.0619116 -0.7174447 -1.3054662 0.3960063
83.4800 3.5322677 9.3596142 -2.0586504 -0.7312999 -1.3085022 0.4059439
83.5000 3.5435856 9.3612865 -2.0550295 -0.7450995 -1.3115531 0.4160294
83.5200 3.5547348 9.3628311 -2.0516660 -0.7588346 -1.3146168 0.4262548
83.5400 3.5644230 9.3647184 -2.0477807 -0.7724961 -1.3176915 0.4366120
83.5600 3.5743588 9.3663755 -2.0442934 -0.7860755 -1.3207752 0.4470922
83.5800 3.5826669 9.3684634 -2.0401392 -0.7995641 -1.3238660 0.4576868
83.6000 3.5911903 9.3703221 -2.0364660 -0.8129536 -1.3269622 0.4683866
83.6200 3.5987366 9.3724472 -2.0323234 -0.8262359 -1.3300620 0.4791824
83.6400 3.6059639 9.3745695 -2.0282675 -0.8394030 -1.3331637 0.4900645
83.6600 3.6125773 9.3768276 -2.0240248 -0.8524470 -1.3362657 0.5010234
83.6800 3.6189076 9.3791126 -2.0197883 -0.8653607 -1.3393665 0.5120491
83.7000 3.6246768 9.3815462 -2.0153348 -0.8781365 -1.3424646 0.5231314
83.7200 3.6303364 9.3839570 -2.0110022 -0.8907677 -1.3455585 0.5342602
83.7400 3.6356387 9.3864813 -2.0064862 -0.9032474 -1.3486469 0.5454250
83.7600 3.6407248 9.3890518 -2.0019620 -0.9155692 -1.3517283 0.5566154
83.7800 3.6452411 9.3918194 -1.9971451 -0.9277268 -1.3548016 0.5678207
83.8000 3.6499385 9.3945157 -1.9925151 -0.9397146 -1.3578655 0.5790302
83.8200 3.6546265 9.3972293 -1.9878997 -0.9515268 -1.3609189 0.5902331
83.8400 3.6586372 9.4002185 -1.9828380 -0.9631582 -1.3639606 0.6014186
83.8600 3.6628441 9.4031573 -1.9779320 -0.9746040 -1.3669895 0.6125758
83.8800 3.6673863 9.4059959 -1.9732841 -0.9858596 -1.3700046 0.6236939
83.9000 3.6711472 9.4091931 -1.9680018 -0.9969205 -1.3730050 0.6347620
83.9200 3.6756195 9.4121623 -1.9632101 -1.0077831 -1.3759897 0.6457692
83.9400 3.6794357 9.4154322 -1.9579352 -1.0184436 -1.3789577 0.6567048
83.9600 3.6838494 9.4185490 -1.9529727 -1.0288989 -1.3819082 0.6675579
83.9800 3.6879665 9.4218383 -1.9477629 -1.0391461 -1.3848404 0.6783180
84.0000 3.6923148 9.4251133 -1.9426264 -1.0491827 -1.3877534 0.6889745
84.0200 3.6967494 9.4284349 -1.9374445 -1.0590064 -1.3906465 0.6995169
84.0400 3.7012410 9.4318035 -1.9322407 -1.0686155 -1.3935189 0.7099349
84.0600 3.7059601 9.4351564 -1.9271261 -1.0780085 -1.3963698 0.7202184
84.0800 3.7104347 9.4386926 -1.9216942 -1.0871843 -1.3991987 0.7303574
84.1000 3.7152905 9.4421394 -1.9165135 -1.0961421 -1.4020047 0.7403422
84.1200 3.7206212 9.4455133 -1.9114432 -1.1048816 -1.4047872 0.7501632
84.1400 3.7254127 9.4491118 -1.9061073 -1.1134026 -1.4075455 0.7598110
84.1600 3.7305269 9.4527017 -1.9007341 -1.1217053 -1.4102789 0.7692765
84.1800 3.7361749 9.4561321 -1.8957352 -1.1297905 -1.4129869 0.7785509
84.2000 3.7415366 9.4597235 -1.8904897 -1.1376589 -1.4156687 0.7876257
84.2200 3.7469683 9.4633520 -1.8851878 -1.1453118 -1.4183238 0.7964927
84.2400 3.7525922 9.4669394 -1.8800234 -1.1527508 -1.4209514 0.8051437
84.2600 3.7586138 9.4704175 -1.8750842 -1.1599776 -1.4235510 0.8135713
84.2800 3.7641431 9.4741131 -1.8697725 -1.1669945 -1.4261218 0.8217681
84.3000 3.7700241 9.4776860 -1.8647349 -1.1738037 -1.4286633 0.8297271
84.3200 3.7761361 9.4812019 -1.8597882 -1.1804080 -1.4311748 0.8374419
84.3400 3.7816904 9.4849085 -1.8545587 -1.1868103 -1.4336556 0.8449061
84.3600 3.7879159 9.4883469 -1.8498542 -1.1930138 -1.4361049 0.8521139
84.3800 3.7936595 9.4919673 -1.8447911 -1.1990219 -1.4385222 0.8590600
84.4000 3.7994951 9.4954998 -1.8399500 -1.2048381 -1.4409067 0.8657392
84.4200 3.8051309 9.4990596 -1.8350822 -1.2104663 -1.4432578 0.8721470
84.4400 3.8108827 9.5025324 -1.8303579 -1.2159105 -1.4455745 0.8782791
84.4600 3.8162447 9.5060730 -1.8255406 -1.2211749 -1.4478562 0.8841318
84.4800 3.8218416 9.5094350 -1.8210759 -1.2262637 -1.4501022 0.8897018
84.5000 3.8266667 9.5129987 -1.8162331 -1.2311816 -1.4523116 0.8949860
84.5200 3.8317169 9.5163560 -1.8118009 -1.2359330 -1.4544835 0.8999821
84.5400 3.8365218 9.5197028 -1.8073479 -1.2405227 -1.4566172 0.9046881
84.5600 3.8407849 9.5230890 -1.8028845 -1.2449554 -1.4587119 0.9091023
84.5800 3.8447731 9.5264453 -1.7984391 -1.2492360 -1.4607665 0.9132237
84.6000 3.8485541 9.5296977 -1.7942218 -1.2533695 -1.4627803 0.9170516
84.6200 3.8520512 9.5329017 -1.7900421 -1.2573606 -1.4647523 0.9205857
84.6400 3.8548038 9.5361866 -1.7857265 -1.2612146 -1.4666815 0.9238262
84.6600 3.8573415 9.5393322 -1.7816958 -1.2649362 -1.4685671 0.9267739
84.6800 3.8593550 9.5424797 -1.7776070 -1.2685304 -1.4704079 0.9294299
84.7000 3.8607499 9.5456084 -1.7735912 -1.2720021 -1.4722031 0.9317956
84.7200 3.8621360 9.5485292 -1.7698800 -1.2753563 -1.4739516 0.9338731
84.7400 3.8620313 9.5517390 -1.7656650 -1.2785976 -1.4756524 0.9356648
84.7600 3.8623274 9.5545229 -1.7622428 -1.2817307 -1.4773044 0.9371736
84.7800 3.8611962 9.5576027 -1.7581843 -1.2847602 -1.4789065 0.9384026
84.8000 3.8600787 9.5603640 -1.7547566 -1.2876906 -1.4804577 0.9393555
84.8200 3.8576559 9.5633389 -1.7508772 -1.2905262 -1.4819569 0.9400364
84.8400 3.8552649 9.5659894 -1.7475942 -1.2932710 -1.4834029 0.9404497
84.8600 3.8513745 9.5689140 -1.7437345 -1.2959292 -1.4847948 0.9406002
84.8800 3.8476150 9.5714336 -1.7406780 -1.2985045 -1.4861312 0.9404931
84.9000 3.8422384 9.5742832 -1.7368803 -1.3010004 -1.4874112 0.9401339
84.9200 3.8369550 9.5767245 -1.7339007 -1.3034202 -1.4886336 0.9395285
84.9400 3.8300409 9.5794869 -1.7301993 -1.3057672 -1.4897973 0.9386831
84.9600 3.8230574 9.5819071 -1.7271593 -1.3080442 -1.4909011 0.9376041
84.9800 3.8147345 9.5845054 -1.7237150 -1.3102538 -1.4919439 0.9362984
85.0000 3.8061859 9.5868257 -1.7207860 -1.3123984 -1.4929246 0.9347730
85.0200 3.7962843 9.5893209 -1.7174645 -1.3144799 -1.4938420 0.9330354
85.0400 3.7856931 9.5917433 -1.7142009 -1.3165002 -1.4946951 0.9310931
85.0600 3.7747012 9.5939365 -1.7113921 -1.3184607 -1.4954828 0.9289539
85.0800 3.7622048 9.5963873 -1.7079755 -1.3203625 -1.4962040 0.9266258
85.1000 3.7494750 9.5985505 -1.7051162 -1.3222065 -1.4968576 0.9241172
85.1200 3.7357459 9.6007733 -1.7020419 -1.3239931 -1.4974425 0.9214365
85.1400 3.7211434 9.6029838 -1.6989492 -1.3257226 -1.4979579 0.9185922
85.1600 3.7058415 9.6051164 -1.6959700 -1.3273948 -1.4984025 0.9155930
85.1800 3.6898699 9.6071814 -1.6930473 -1.3290090 -1.4987756 0.9124479
85.2000 3.6727389 9.6093847 -1.6897635 -1.3305646 -1.4990761 0.9091658
85.2200 3.6555743 9.6112502 -1.6871400 -1.3320602 -1.4993031 0.9057557
85.2400 3.6369445 9.6134052 -1.6838244 -1.3334943 -1.4994557 0.9022269
85.2600 3.6179888 9.6153678 -1.6808559 -1.3348651 -1.4995331 0.8985883
85.2800 3.5985653 9.6172234 -1.6780245 -1.3361702 -1.4995344 0.8948494
85.3000 3.5780372 9.6192460 -1.6747634 -1.3374070 -1.4994590 0.8910192
85.3200 3.5573624 9.6210337 -1.6719446 -1.3385727 -1.4993060 0.8871070
85.3400 3.5356102 9.6229990 -1.6686819 -1.3396640 -1.4990748 0.8831221
85.3600 3.5139622 9.6246965 -1.6658369 -1.3406772 -1.4987647 0.8790734
85.3800 3.4910427 9.6266367 -1.6625071 -1.3416085 -1.4983752 0.8749703
85.4000 3.4682693 9.6283314 -1.6595283 -1.3424536 -1.4979056 0.8708216
85.4200 3.4446054 9.6301628 -1.6562418 -1.3432080 -1.4973556 0.8666362
85.4400 3.4211319 9.6317581 -1.6532995 -1.3438669 -1.4967246 0.8624231
85.4600 3.3966178 9.6335803 -1.6498744 -1.3444250 -1.4960123 0.8581908
85.4800 3.3721456 9.6352491 -1.6466519 -1.3448771 -1.4952183 0.8539480
85.5000 3.3477307 9.6367745 -1.6436165 -1.3452174 -1.4943424 0.8497029
85.5200 3.3223398 9.6385559 -1.6400358 -1.3454401 -1.4933843 0.8454638
85.5400 3.2974086 9.6400903 -1.6368045 -1.3455391 -1.4923439 0.8412388
85.5600 3.2720254 9.6417007 -1.6334097 -1.3455079 -1.4912210 0.8370355
85.5800 3.2466577 9.6432849 -1.6299079 -1.3453399 -1.4900158 0.8328616
85.6000 3.2214164 9.6447744 -1.6265376 -1.3450286 -1.4887281 0.8287246
85.6200 3.1961441 9.6462456 -1.6231579 -1.3445669 -1.4873580 0.8246314
85.6400 3.1704204 9.6479205 -1.6192423 -1.3439478 -1.4859057 0.8205889
85.6600 3.1457301 9.6492038 -1.6160437 -1.3431642 -1.4843714 0.8166038
85.6800 3.1204656 9.6507729 -1.6121567 -1.3422086 -1.4827554 0.8126824
85.7000 3.0959354 9.6521108 -1.6086600 -1.3410738 -1.4810580 0.8088307
85.7200 3.0709642 9.6536811 -1.6046733 -1.3397524 -1.4792796 0.8050545
85.7400 3.0472068 9.6549172 -1.6011710 -1.3382367 -1.4774206 0.8013592
85.7600 3.0233856 9.6562758 -1.5973956 -1.3365194 -1.4754816 0.7977500
85.7800 2.9997058 9.6577101 -1.5934033 -1.3345928 -1.4734631 0.7942316
85.8000 2.9767872 9.6590308 -1.5894862 -1.3324496 -1.4713657 0.7908087
85.8200 2.9545068 9.6602463 -1.5857643 -1.3300822 -1.4691903 0.7874853
85.8400 2.9325032 9.6615623 -1.5817158 -1.3274832 -1.4669374 0.7842654
85.8600 2.9112155 9.6627965 -1.5777678 -1.3246455 -1.4646080 0.7811525
85.8800 2.8903699 9.6640796 -1.5736425 -1.3215618 -1.4622029 0.7781498
85.9000 2.8706651 9.6651655 -1.5698002 -1.3182251 -1.4597230 0.7752601
85.9200 2.8510138 9.6664541 -1.5655427 -1.3146285 -1.4571692 0.7724860
85.9400 2.8327540 9.6674885 -1.5616518 -1.3107653 -1.4545426 0.7698297
85.9600 2.8146202 9.6687446 -1.5572574 -1.3066290 -1.4518443 0.7672930
85.9800 2.7978223 9.6697560 -1.5533037 -1.3022134 -1.4490754 0.7648774
86.0000 2.7816987 9.6708043 -1.5492004 -1.2975126 -1.4462371 0.7625843
86.0200 2.7661447 9.6719567 -1.5447748 -1.2925207 -1.4433305 0.7604145
86.0400 2.7520950 9.6728161 -1.5409220 -1.2872323 -1.4403569 0.7583684
86.0600 2.7382750 9.6739209 -1.5364885 -1.2816424 -1.4373175 0.7564465
86.0800 2.7258466 9.6748188 -1.5323924 -1.2757461 -1.4342139 0.7546485
86.1000 2.7143015 9.6756969 -1.5283058 -1.2695391 -1.4310471 0.7529743
86.1200 2.7033548 9.6766979 -1.5238776 -1.2630173 -1.4278188 0.7514230
86.1400 2.6937907 9.6774903 -1.5198465 -1.2561771 -1.4245303 0.7499937
86.1600 2.6849748 9.6783488 -1.5156035 -1.2490153 -1.4211830 0.7486853
86.1800 2.6773886 9.6790633 -1.5116310 -1.2415290 -1.4177785 0.7474963
86.2000 2.6702872 9.6799690 -1.5071488 -1.2337159 -1.4143182 0.7464247
86.2200 2.6648206 9.6805418 -1.5033975 -1.2255741 -1.4108037 0.7454688
86.2400 2.6596906 9.6813631 -1.4990198 -1.2171023 -1.4072366 0.7446261
86.2600 2.6559105 9.6819817 -1.4950571 -1.2082995 -1.4036183 0.7438942
86.2800 2.6529072 9.6826511 -1.4909171 -1.1991654 -1.3999505 0.7432705
86.3000 2.6511108 9.6831743 -1.4870584 -1.1896999 -1.3962348 0.7427519
86.3200 2.6500236 9.6837402 -1.4831015 -1.1799037 -1.3924727 0.7423355
86.3400 2.6498443 9.6842844 -1.4791255 -1.1697781 -1.3886660 0.7420179
86.3600 2.6507013 9.6847309 -1.4753307 -1.1593247 -1.3848161 0.7417956
86.3800 2.6520688 9.6852745 -1.4713288 -1.1485457 -1.3809248 0.7416650
86.4000 2.6546182 9.6856433 -1.4676699 -1.1374439 -1.3769936 0.7416224
86.4200 2.6580052 9.6859678 -1.4640729 -1.1260228 -1.3730243 0.7416638
86.4400 2.6618762 9.6863648 -1.4603270 -1.1142861 -1.3690184 0.7417854
86.4600 2.6667462 9.6866383 -1.4567833 -1.1022385 -1.3649775 0.7419828
86.4800 2.6720343 9.6869630 -1.4531877 -1.0898849 -1.3609033 0.7422520
86.5000 2.6784308 9.6870846 -1.4499801 -1.0772309 -1.3567974 0.7425887
86.5200 2.6849219 9.6873736 -1.4464363 -1.0642826 -1.3526614 0.7429884
86.5400 2.6921452 9.6875648 -1.4430947 -1.0510468 -1.3484970 0.7434469
86.5600 2.7002433 9.6875864 -1.4401002 -1.0375308 -1.3443056 0.7439596
86.5800 2.7083651 9.6877493 -1.4368331 -1.0237422 -1.3400889 0.7445221
86.6000 2.7171573 9.6877753 -1.4338791 -1.0096894 -1.3358485 0.7451300
86.6200 2.7264165 9.6877387 -1.4310520 -0.9953813 -1.3315860 0.7457787
86.6400 2.7354964 9.6878694 -1.4278951 -0.9808271 -1.3273027 0.7464638
86.6600 2.7456183 9.6876457 -1.4255348 -0.9660368 -1.3230004 0.7471809
86.6800 2.7550282 9.6877660 -1.4224648 -0.9510207 -1.3186805 0.7479256
86.7000 2.7656462 9.6874458 -1.4203189 -0.9357896 -1.3143446 0.7486935
86.7200 2.7754523 9.6874462 -1.4175684 -0.9203547 -1.3099940 0.7494803
86.7400 2.7857425 9.6872395 -1.4152899 -0.9047278 -1.3056303 0.7502819
86.7600 2.7961935 9.6869449 -1.4132053 -0.8889210 -1.3012550 0.7510941
