t lat lon h Vxg Vyg Vzg pitch roll tHdg
37.4400 37.6200119 -122.3749011 42.8086259 4.3352307 0.5991017 -20.4184574 10.8590624 -2.8411856 278.3790310
37.4600 37.6200127 -122.3749057 42.8204591 4.3274933 0.5916606 -20.3836292 10.8571406 -2.8342645 278.3685897
37.4800 37.6200135 -122.3749104 42.8321439 4.3197893 0.5842400 -20.3489508 10.8551889 -2.8274694 278.3581844
37.5000 37.6200143 -122.3749150 42.8436808 4.3121216 0.5768428 -20.3144529 10.8532092 -2.8207976 278.3478167
37.5200 37.6200150 -122.3749196 42.8550702 4.3044920 0.5694719 -20.2801358 10.8512031 -2.8142464 278.3374884
37.5400 37.6200158 -122.3749242 42.8663128 4.2969017 0.5621298 -20.2460301 10.8491725 -2.8078126 278.3272010
37.5600 37.6200166 -122.3749287 42.8774092 4.2893533 0.5548188 -20.2121359 10.8471193 -2.8014932 278.3169562
37.5800 37.6200173 -122.3749333 42.8883600 4.2818483 0.5475413 -20.1784664 10.8450454 -2.7952847 278.3067555
37.6000 37.6200181 -122.3749379 42.8991660 4.2743883 0.5402990 -20.1450392 10.8429528 -2.7891838 278.2966003
37.6200 37.6200189 -122.3749424 42.9098278 4.2669733 0.5330939 -20.1118457 10.8408435 -2.7831868 278.2864919
37.6400 37.6200196 -122.3749470 42.9203464 4.2596056 0.5259273 -20.0789122 10.8387196 -2.7772900 278.2764319
37.6600 37.6200204 -122.3749515 42.9307224 4.2522857 0.5188008 -20.0462345 10.8365830 -2.7714895 278.2664213
37.6800 37.6200212 -122.3749561 42.9409567 4.2450145 0.5117154 -20.0138209 10.8344359 -2.7657815 278.2564616
37.7000 37.6200219 -122.3749606 42.9510502 4.2377929 0.5046722 -19.9816720 10.8322804 -2.7601618 278.2465539
37.7200 37.6200227 -122.3749651 42.9610036 4.2306201 0.4976721 -19.9497876 10.8301184 -2.7546262 278.2366992
37.7400 37.6200235 -122.3749697 42.9708179 4.2234983 0.4907156 -19.9181809 10.8279522 -2.7491704 278.2268987
37.7600 37.6200242 -122.3749742 42.9804940 4.2164254 0.4838031 -19.8868432 10.8257836 -2.7437900 278.2171534
37.7800 37.6200250 -122.3749787 42.9900327 4.2094039 0.4769352 -19.8557699 10.8236149 -2.7384805 278.2074643
37.8000 37.6200257 -122.3749832 42.9994349 4.2024314 0.4701118 -19.8249744 10.8214479 -2.7332373 278.1978323
37.8200 37.6200265 -122.3749876 43.0087016 4.1955098 0.4633332 -19.7944346 10.8192847 -2.7280557 278.1882582
37.8400 37.6200272 -122.3749921 43.0178336 4.1886369 0.4565990 -19.7641682 10.8171272 -2.7229309 278.1787429
37.8600 37.6200280 -122.3749966 43.0268317 4.1818140 0.4499092 -19.7341577 10.8149773 -2.7178581 278.1692872
37.8800 37.6200287 -122.3750011 43.0356970 4.1750393 0.4432635 -19.7043984 10.8128368 -2.7128323 278.1598917
37.9000 37.6200295 -122.3750055 43.0444302 4.1683133 0.4366613 -19.6748906 10.8107076 -2.7078485 278.1505572
37.9200 37.6200302 -122.3750100 43.0530323 4.1616343 0.4301023 -19.6456296 10.8085913 -2.7029017 278.1412843
37.9400 37.6200310 -122.3750144 43.0615040 4.1550025 0.4235858 -19.6166024 10.8064897 -2.6979867 278.1320736
37.9600 37.6200317 -122.3750189 43.0698462 4.1484177 0.4171111 -19.5878089 10.8044042 -2.6930983 278.1229255
37.9800 37.6200325 -122.3750233 43.0780598 4.1418771 0.4106777 -19.5592406 10.8023366 -2.6882312 278.1138407
38.0000 37.6200332 -122.3750277 43.0861455 4.1353820 0.4042848 -19.5308882 10.8002881 -2.6833801 278.1048196
38.0200 37.6200339 -122.3750322 43.0941041 4.1289311 0.3979316 -19.5027433 10.7982601 -2.6785398 278.0958625
38.0400 37.6200347 -122.3750366 43.1019365 4.1225222 0.3916174 -19.4748013 10.7962540 -2.6737047 278.0869699
38.0600 37.6200354 -122.3750410 43.1096433 4.1161569 0.3853415 -19.4470576 10.7942708 -2.6688694 278.0781421
38.0800 37.6200362 -122.3750454 43.1172253 4.1098327 0.3791030 -19.4194996 10.7923116 -2.6640284 278.0693793
38.1000 37.6200369 -122.3750498 43.1246834 4.1035493 0.3729014 -19.3921268 10.7903775 -2.6591762 278.0606819
38.1200 37.6200376 -122.3750542 43.1320181 4.0973062 0.3667360 -19.3649259 10.7884692 -2.6543073 278.0520501
38.1400 37.6200384 -122.3750586 43.1392302 4.0911029 0.3606061 -19.3378930 10.7865876 -2.6494161 278.0434840
38.1600 37.6200391 -122.3750629 43.1463204 4.0849377 0.3545113 -19.3110234 10.7847334 -2.6444970 278.0349839
38.1800 37.6200398 -122.3750673 43.1532895 4.0788122 0.3484511 -19.2843080 10.7829070 -2.6395443 278.0265497
38.2000 37.6200406 -122.3750717 43.1601380 4.0727243 0.3424252 -19.2577475 10.7811090 -2.6345525 278.0181817
38.2200 37.6200413 -122.3750760 43.1668666 4.0666732 0.3364334 -19.2313368 10.7793396 -2.6295158 278.0098798
38.2400 37.6200420 -122.3750804 43.1734761 4.0606608 0.3304754 -19.2050719 10.7775991 -2.6244286 278.0016441
38.2600 37.6200428 -122.3750848 43.1799672 4.0546847 0.3245515 -19.1789440 10.7758876 -2.6192852 277.9934746
38.2800 37.6200435 -122.3750891 43.1863404 4.0487471 0.3186618 -19.1529616 10.7742050 -2.6140800 277.9853712
38.3000 37.6200442 -122.3750934 43.1925965 4.0428454 0.3128065 -19.1271163 10.7725514 -2.6088073 277.9773338
38.3200 37.6200449 -122.3750978 43.1987363 4.0369828 0.3069862 -19.1014210 10.7709263 -2.6034613 277.9693624
38.3400 37.6200457 -122.3751021 43.2047603 4.0311575 0.3012017 -19.0758583 10.7693296 -2.5980364 277.9614569
38.3600 37.6200464 -122.3751064 43.2106694 4.0253713 0.2954537 -19.0504456 10.7677607 -2.5925269 277.9536170
38.3800 37.6200471 -122.3751107 43.2164642 4.0196235 0.2897433 -19.0251832 10.7662190 -2.5869272 277.9458426
38.4000 37.6200478 -122.3751150 43.2221457 4.0139164 0.2840719 -19.0000796 10.7647040 -2.5812315 277.9381336
38.4200 37.6200485 -122.3751193 43.2277145 4.0082505 0.2784409 -18.9751308 10.7632148 -2.5754342 277.9304896
38.4400 37.6200493 -122.3751236 43.2331715 4.0026269 0.2728520 -18.9503540 10.7617504 -2.5695298 277.9229104
38.4600 37.6200500 -122.3751279 43.2385177 3.9970465 0.2673072 -18.9257627 10.7603100 -2.5635124 277.9153957
38.4800 37.6200507 -122.3751322 43.2437539 3.9915124 0.2618086 -18.9013568 10.7588925 -2.5573767 277.9079453
38.5000 37.6200514 -122.3751365 43.2488810 3.9860243 0.2563588 -18.8771584 10.7574966 -2.5511168 277.9005587
38.5200 37.6200521 -122.3751408 43.2539002 3.9805861 0.2509603 -18.8531763 10.7561211 -2.5447274 277.8932357
38.5400 37.6200528 -122.3751450 43.2588126 3.9751977 0.2456160 -18.8294237 10.7547646 -2.5382028 277.8859759
38.5600 37.6200536 -122.3751493 43.2636191 3.9698632 0.2403292 -18.8059270 10.7534257 -2.5315375 277.8787788
38.5800 37.6200543 -122.3751536 43.2683212 3.9645845 0.2351033 -18.7826997 10.7521028 -2.5247260 277.8716441
38.6000 37.6200550 -122.3751578 43.2729200 3.9593645 0.2299418 -18.7597635 10.7507944 -2.5177628 277.8645713
38.6200 37.6200557 -122.3751621 43.2774170 3.9542053 0.2248489 -18.7371319 10.7494987 -2.5106425 277.8575599
38.6400 37.6200564 -122.3751663 43.2818136 3.9491108 0.2198285 -18.7148488 10.7482141 -2.5033597 277.8506095
38.6600 37.6200571 -122.3751705 43.2861113 3.9440837 0.2148852 -18.6929141 10.7469386 -2.4959090 277.8437196
38.6800 37.6200578 -122.3751748 43.2903118 3.9391284 0.2100236 -18.6713767 10.7456705 -2.4882849 277.8368895
38.7000 37.6200585 -122.3751790 43.2944167 3.9342464 0.2052486 -18.6502538 10.7444078 -2.4804823 277.8301189
38.7200 37.6200592 -122.3751832 43.2984280 3.9294440 0.2005655 -18.6295767 10.7431485 -2.4724957 277.8234070
38.7400 37.6200599 -122.3751875 43.3023476 3.9247238 0.1959795 -18.6093758 10.7418908 -2.4643200 277.8167533
38.7600 37.6200606 -122.3751917 43.3061776 3.9200894 0.1914964 -18.5896911 10.7406325 -2.4559499 277.8101572
38.7800 37.6200613 -122.3751959 43.3099200 3.9155473 0.1871219 -18.5705533 10.7393716 -2.4473802 277.8036181
38.8000 37.6200620 -122.3752001 43.3135772 3.9110994 0.1828623 -18.5519889 10.7381060 -2.4386058 277.7971353
38.8200 37.6200627 -122.3752043 43.3171517 3.9067511 0.1787235 -18.5340509 10.7368336 -2.4296215 277.7907080
38.8400 37.6200634 -122.3752085 43.3206460 3.9025086 0.1747123 -18.5167701 10.7355524 -2.4204223 277.7843357
38.8600 37.6200641 -122.3752127 43.3240627 3.8983747 0.1708352 -18.5001816 10.7342603 -2.4110031 277.7780176
38.8800 37.6200648 -122.3752169 43.3274047 3.8943563 0.1670991 -18.4843342 10.7329550 -2.4013590 277.7717530
38.9000 37.6200655 -122.3752211 43.3306749 3.8904569 0.1635109 -18.4692672 10.7316347 -2.3914849 277.7655410
38.9200 37.6200662 -122.3752252 43.3338764 3.8866823 0.1600779 -18.4550250 10.7302972 -2.3813760 277.7593810
38.9400 37.6200669 -122.3752294 43.3370126 3.8830383 0.1568072 -18.4416429 10.7289405 -2.3710274 277.7532721
38.9600 37.6200676 -122.3752336 43.3400867 3.8795300 0.1537064 -18.4291780 10.7275626 -2.3604342 277.7472136
38.9800 37.6200683 -122.3752378 43.3431024 3.8761633 0.1507829 -18.4176700 10.7261615 -2.3495917 277.7412045
39.0000 37.6200690 -122.3752420 43.3460632 3.8729422 0.1480443 -18.4071675 10.7247355 -2.3384951 277.7352440
39.0200 37.6200697 -122.3752461 43.3489732 3.8698753 0.1454985 -18.3977057 10.7232825 -2.3271398 277.7293312
39.0400 37.6200704 -122.3752503 43.3518363 3.8669656 0.1431530 -18.3893552 10.7218009 -2.3155210 277.7234652
39.0600 37.6200711 -122.3752545 43.3546566 3.8642192 0.1410159 -18.3821381 10.7202888 -2.3036343 277.7176452
39.0800 37.6200718 -122.3752586 43.3574385 3.8616438 0.1390947 -18.3761247 10.7187448 -2.2914749 277.7118702
39.1000 37.6200725 -122.3752628 43.3601864 3.8592422 0.1373976 -18.3713417 10.7171672 -2.2790385 277.7061392
39.1200 37.6200732 -122.3752670 43.3629051 3.8570230 0.1359323 -18.3678550 10.7155545 -2.2663206 277.7004513
39.1400 37.6200739 -122.3752711 43.3655992 3.8549898 0.1347066 -18.3657090 10.7139054 -2.2533168 277.6948054
39.1600 37.6200746 -122.3752753 43.3682738 3.8531489 0.1337284 -18.3649387 10.7122187 -2.2400228 277.6892007
39.1800 37.6200753 -122.3752795 43.3709339 3.8515069 0.1330054 -18.3656102 10.7104931 -2.2264343 277.6836360
39.2000 37.6200760 -122.3752836 43.3735848 3.8500679 0.1325453 -18.3677592 10.7087276 -2.2125470 277.6781103
39.2200 37.6200766 -122.3752878 43.3762319 3.8488386 0.1323556 -18.3714380 10.7069213 -2.1983568 277.6726227
39.2400 37.6200773 -122.3752920 43.3788808 3.8478238 0.1324438 -18.3766869 10.7050734 -2.1838596 277.6671719
39.2600 37.6200780 -122.3752961 43.3815371 3.8470288 0.1328172 -18.3835581 10.7031833 -2.1690514 277.6617570
39.2800 37.6200787 -122.3753003 43.3842068 3.8464591 0.1334831 -18.3920920 10.7012503 -2.1539282 277.6563769
39.3000 37.6200794 -122.3753045 43.3868958 3.8461202 0.1344484 -18.4023322 10.6992742 -2.1384861 277.6510304
39.3200 37.6200801 -122.3753086 43.3896102 3.8460159 0.1357199 -18.4143229 10.6972547 -2.1227213 277.6457165
39.3400 37.6200808 -122.3753128 43.3923562 3.8461517 0.1373042 -18.4281039 10.6951917 -2.1066301 277.6404341
39.3600 37.6200815 -122.3753170 43.3951404 3.8465325 0.1392078 -18.4437193 10.6930853 -2.0902088 277.6351820
39.3800 37.6200822 -122.3753212 43.3979691 3.8471622 0.1414369 -18.4612041 10.6909357 -2.0734537 277.6299590
39.4000 37.6200829 -122.3753254 43.4008491 3.8480453 0.1439972 -18.4805896 10.6887433 -2.0563614 277.6247641
39.4200 37.6200836 -122.3753296 43.4037870 3.8491860 0.1468945 -18.5019194 10.6865088 -2.0389285 277.6195961
39.4400 37.6200843 -122.3753338 43.4067896 3.8505882 0.1501339 -18.5252293 10.6842327 -2.0211517 277.6144539
39.4600 37.6200849 -122.3753380 43.4098641 3.8522556 0.1537206 -18.5505452 10.6819162 -2.0030277 277.6093364
39.4800 37.6200856 -122.3753422 43.4130172 3.8541907 0.1576594 -18.5778940 10.6795602 -1.9845534 277.6042422
39.5000 37.6200863 -122.3753464 43.4162563 3.8563977 0.1619544 -18.6073108 10.6771661 -1.9657258 277.5991705
39.5200 37.6200870 -122.3753506 43.4195885 3.8588787 0.1666097 -18.6388133 10.6747352 -1.9465420 277.5941199
39.5400 37.6200877 -122.3753549 43.4230211 3.8616372 0.1716290 -18.6724323 10.6722694 -1.9269992 277.5890893
39.5600 37.6200884 -122.3753591 43.4265614 3.8646753 0.1770155 -18.7081898 10.6697703 -1.9070947 277.5840777
39.5800 37.6200891 -122.3753634 43.4302169 3.8679940 0.1827720 -18.7460904 10.6672401 -1.8868259 277.5790839
39.6000 37.6200898 -122.3753676 43.4339949 3.8715967 0.1889011 -18.7861692 10.6646809 -1.8661904 277.5741068
39.6200 37.6200905 -122.3753719 43.4379030 3.8754834 0.1954047 -18.8284219 10.6620951 -1.8451860 277.5691452
39.6400 37.6200912 -122.3753762 43.4419487 3.8796563 0.2022845 -18.8728705 10.6594853 -1.8238104 277.5641982
39.6600 37.6200919 -122.3753805 43.4461395 3.8841159 0.2095417 -18.9195195 10.6568544 -1.8020616 277.5592645
39.6800 37.6200926 -122.3753848 43.4504830 3.8888616 0.2171769 -18.9683776 10.6542053 -1.7799379 277.5543433
39.7000 37.6200933 -122.3753891 43.4549869 3.8938958 0.2251906 -19.0194362 10.6515411 -1.7574374 277.5494333
39.7200 37.6200940 -122.3753934 43.4596585 3.8992166 0.2335824 -19.0727082 10.6488652 -1.7345587 277.5445337
39.7400 37.6200947 -122.3753977 43.4645055 3.9048242 0.2423518 -19.1281808 10.6461811 -1.7113003 277.5396434
39.7600 37.6200954 -122.3754021 43.4695355 3.9107169 0.2514976 -19.1858492 10.6434926 -1.6876611 277.5347615
39.7800 37.6200961 -122.3754065 43.4747558 3.9168951 0.2610182 -19.2457138 10.6408034 -1.6636401 277.5298870
39.8000 37.6200968 -122.3754108 43.4801741 3.9233551 0.2709117 -19.3077479 10.6381178 -1.6392363 277.5250190
39.8200 37.6200975 -122.3754152 43.4857976 3.9300974 0.2811753 -19.3719471 10.6354400 -1.6144493 277.5201566
39.8400 37.6200982 -122.3754196 43.4916337 3.9371177 0.2918063 -19.4382807 10.6327743 -1.5892785 277.5152991
39.8600 37.6200989 -122.3754241 43.4976897 3.9444143 0.3028009 -19.5067355 10.6301254 -1.5637238 277.5104455
39.8800 37.6200996 -122.3754285 43.5039728 3.9519844 0.3141552 -19.5772937 10.6274979 -1.5377851 277.5055952
39.9000 37.6201003 -122.3754330 43.5104901 3.9598243 0.3258648 -19.6499068 10.6248969 -1.5114626 277.5007473
39.9200 37.6201011 -122.3754374 43.5172486 3.9679305 0.3379247 -19.7245664 10.6223274 -1.4847568 277.4959013
39.9400 37.6201018 -122.3754419 43.5242552 3.9762987 0.3503295 -19.8012236 10.6197945 -1.4576684 277.4910565
39.9600 37.6201025 -122.3754464 43.5315167 3.9849246 0.3630733 -19.8798477 10.6173037 -1.4301984 277.4862123
39.9800 37.6201032 -122.3754510 43.5390397 3.9938038 0.3761497 -19.9603990 10.6148604 -1.4023477 277.4813681
40.0000 37.6201039 -122.3754555 43.5468307 4.0029312 0.3895520 -20.0428248 10.6124703 -1.3741181 277.4765235
40.0200 37.6201046 -122.3754601 43.5548962 4.0123004 0.4032727 -20.1270984 10.6101390 -1.3455110 277.4716780
40.0400 37.6201054 -122.3754646 43.5632423 4.0219075 0.4173044 -20.2131538 10.6078725 -1.3165285 277.4668313
40.0600 37.6201061 -122.3754693 43.5718750 4.0317442 0.4316387 -20.3009470 10.6056767 -1.2871729 277.4619829
40.0800 37.6201068 -122.3754739 43.5808004 4.0418058 0.4462672 -20.3904163 10.6035577 -1.2574467 277.4571328
40.1000 37.6201075 -122.3754785 43.5900240 4.0520854 0.4611808 -20.4815175 10.6015217 -1.2273527 277.4522806
40.1200 37.6201083 -122.3754832 43.5995514 4.0625743 0.4763702 -20.5741845 10.5995749 -1.1968941 277.4474262
40.1400 37.6201090 -122.3754879 43.6093879 4.0732678 0.4918256 -20.6683425 10.5977236 -1.1660742 277.4425696
40.1600 37.6201097 -122.3754926 43.6195386 4.0841564 0.5075367 -20.7639518 10.5959742 -1.1348969 277.4377107
40.1800 37.6201105 -122.3754973 43.6300085 4.0952323 0.5234931 -20.8609198 10.5943333 -1.1033663 277.4328497
40.2000 37.6201112 -122.3755021 43.6408022 4.1064887 0.5396839 -20.9591937 10.5928072 -1.0714866 277.4279865
40.2200 37.6201119 -122.3755068 43.6519241 4.1179149 0.5560978 -21.0586940 10.5914026 -1.0392627 277.4231215
40.2400 37.6201127 -122.3755116 43.6633786 4.1295044 0.5727234 -21.1593458 10.5901260 -1.0066996 277.4182549
40.2600 37.6201134 -122.3755165 43.6751696 4.1412468 0.5895486 -21.2610834 10.5889841 -0.9738027 277.4133871
40.2800 37.6201142 -122.3755213 43.6873008 4.1531333 0.6065615 -21.3638092 10.5879834 -0.9405777 277.4085185
40.3000 37.6201149 -122.3755262 43.6997758 4.1651552 0.6237495 -21.4674619 10.5871306 -0.9070308 277.4036495
40.3200 37.6201157 -122.3755311 43.7125978 4.1773014 0.6411000 -21.5719443 10.5864322 -0.8731683 277.3987808
40.3400 37.6201164 -122.3755360 43.7257698 4.1895633 0.6586000 -21.6771905 10.5858949 -0.8389971 277.3939130
40.3600 37.6201172 -122.3755409 43.7392945 4.2019303 0.6762364 -21.7830992 10.5855253 -0.8045244 277.3890468
40.3800 37.6201179 -122.3755459 43.7531744 4.2143926 0.6939958 -21.8895861 10.5853298 -0.7697576 277.3841831
40.4000 37.6201187 -122.3755509 43.7674117 4.2269399 0.7118646 -21.9965727 10.5853149 -0.7347047 277.3793228
40.4200 37.6201195 -122.3755559 43.7820083 4.2395606 0.7298292 -22.1039613 10.5854870 -0.6993739 277.3744667
40.4400 37.6201202 -122.3755609 43.7969658 4.2522447 0.7478756 -22.2116685 10.5858525 -0.6637739 277.3696161
40.4600 37.6201210 -122.3755660 43.8122856 4.2649826 0.7659898 -22.3195930 10.5864175 -0.6279137 277.3647719
40.4800 37.6201218 -122.3755711 43.8279688 4.2777621 0.7841577 -22.4276551 10.5871884 -0.5918026 277.3599355
40.5000 37.6201225 -122.3755762 43.8440161 4.2905722 0.8023651 -22.5357493 10.5881710 -0.5554504 277.3551081
40.5200 37.6201233 -122.3755813 43.8604280 4.3034024 0.8205976 -22.6437962 10.5893714 -0.5188673 277.3502911
40.5400 37.6201241 -122.3755865 43.8772049 4.3162409 0.8388410 -22.7516944 10.5907953 -0.4820636 277.3454859
40.5600 37.6201249 -122.3755917 43.8943465 4.3290771 0.8570807 -22.8593469 10.5924485 -0.4450504 277.3406941
40.5800 37.6201256 -122.3755969 43.9118525 4.3418996 0.8753025 -22.9666611 10.5943363 -0.4078387 277.3359173
40.6000 37.6201264 -122.3756021 43.9297223 4.3546974 0.8934917 -23.0735489 10.5964643 -0.3704402 277.3311571
40.6200 37.6201272 -122.3756073 43.9479550 4.3674589 0.9116340 -23.1799136 10.5988375 -0.3328669 277.3264155
40.6400 37.6201280 -122.3756126 43.9665493 4.3801727 0.9297151 -23.2856575 10.6014610 -0.2951311 277.3216941
40.6600 37.6201288 -122.3756179 43.9855037 4.3928278 0.9477206 -23.3906887 10.6043396 -0.2572455 277.3169949
40.6800 37.6201296 -122.3756233 44.0048165 4.4054132 0.9656362 -23.4949143 10.6074779 -0.2192230 277.3123200
40.7000 37.6201304 -122.3756286 44.0244854 4.4179170 0.9834478 -23.5982375 10.6108803 -0.1810771 277.3076713
40.7200 37.6201312 -122.3756340 44.0445082 4.4303281 1.0011411 -23.7005743 10.6145510 -0.1428214 277.3030510
40.7400 37.6201320 -122.3756394 44.0648823 4.4426372 1.0187024 -23.8018280 10.6184939 -0.1044701 277.2984614
40.7600 37.6201328 -122.3756448 44.0856046 4.4548302 1.0361177 -23.9019102 10.6227128 -0.0660374 277.2939046
40.7800 37.6201336 -122.3756502 44.1066721 4.4668992 1.0533733 -24.0007241 10.6272111 -0.0275381 277.2893830
40.8000 37.6201344 -122.3756557 44.1280812 4.4788312 1.0704558 -24.0981945 10.6319920 0.0110130 277.2848991
40.8200 37.6201352 -122.3756612 44.1498283 4.4906175 1.0873517 -24.1942246 10.6370584 0.0496003 277.2804552
40.8400 37.6201360 -122.3756667 44.1719092 4.5022454 1.1040479 -24.2887263 10.6424130 0.0882085 277.2760539
40.8600 37.6201368 -122.3756722 44.1943199 4.5137062 1.1205315 -24.3816288 10.6480583 0.1268217 277.2716978
40.8800 37.6201376 -122.3756778 44.2170556 4.5249889 1.1367897 -24.4728309 10.6539962 0.1654237 277.2673895
40.9000 37.6201384 -122.3756834 44.2401118 4.5360836 1.1528099 -24.5622709 10.6602286 0.2039981 277.2631316
40.9200 37.6201392 -122.3756889 44.2634834 4.5469800 1.1685801 -24.6498471 10.6667569 0.2425284 277.2589269
40.9400 37.6201401 -122.3756946 44.2871652 4.5576689 1.1840879 -24.7355069 10.6735824 0.2809976 277.2547782
40.9600 37.6201409 -122.3757002 44.3111516 4.5681408 1.1993219 -24.8191487 10.6807059 0.3193888 277.2506882
40.9800 37.6201417 -122.3757058 44.3354370 4.5783859 1.2142705 -24.9007197 10.6881280 0.3576846 277.2466599
41.0000 37.6201425 -122.3757115 44.3600155 4.5883955 1.2289224 -24.9801360 10.6958488 0.3958675 277.2426960
41.0200 37.6201433 -122.3757172 44.3848808 4.5981603 1.2432667 -25.0573317 10.7038683 0.4339201 277.2387995
41.0400 37.6201442 -122.3757229 44.4100267 4.6076716 1.2572930 -25.1322360 10.7121860 0.4718244 277.2349734
41.0600 37.6201450 -122.3757286 44.4354465 4.6169216 1.2709907 -25.2047916 10.7208011 0.5095625 277.2312206
41.0800 37.6201458 -122.3757343 44.4611335 4.6259017 1.2843501 -25.2749235 10.7297124 0.5471164 277.2275441
41.1000 37.6201467 -122.3757401 44.4870807 4.6346041 1.2973613 -25.3425834 10.7389186 0.5844679 277.2239469
41.1200 37.6201475 -122.3757458 44.5132810 4.6430208 1.3100150 -25.4077004 10.7484178 0.6215987 277.2204320
